2019-12-24 13:14:51,a81b218d47b54af46030f3ef4231f619899c5667,apache/commons-math,master,90.454,0,1,0,0,16,0,16,0,0,0,0,0.0,0.0
2019-12-17 02:28:50,bf5d19e08bfc74c56bc3d3828e5c3d93abbdff8b,apache/commons-math,master,90.438,0,0,1,0,36,4,39,0,0,0,0,0.0,0.0
2019-12-17 01:43:07,f7e0d743526a9af68233a21e4af01810c1ded2b8,apache/commons-math,master,90.435,0,0,1,0,12,1,0,0,0,0,0,0.0,0.0
2019-12-16 13:03:56,49f3afd6b8caaa81da842495ffb016379b029432,apache/commons-math,master,90.45,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2019-12-03 14:26:23,b6a65a7b6e80ba4ef602b5ed2579a063d28f2249,apache/commons-math,master,90.44,1,0,0,0,0,7,0,0,0,0,0,0.0,0.0
2019-12-03 14:16:21,084db0dcc42b906da45eb639ede4c9fa1e28b85b,apache/commons-math,master,89.831,0,0,0,1,0,0,77,0,0.0,0.0,0.5,0.167,0.0
2019-12-03 14:00:30,cf2b9e7479179bff9111df99b7fa9f30a1bd5a8b,apache/commons-math,master,89.829,0,1,0,0,45,0,2161,0,0.464,0.094,0.083,0.214,0.103
2019-12-03 12:11:18,b8d96de5871d938f678b4702c2fcc306bdf1f34d,apache/commons-math,master,89.832,0,1,0,0,812,0,3691,0,0.592,0.345,0.095,0.344,0.464
2019-12-02 07:30:33,1c3ccc4d2e560c49b2be2cde352882a4f92dc4e5,apache/commons-math,master,89.871,0,1,0,0,41,0,0,0,0,0,0,0.0,0.0
2019-12-02 04:54:51,735dbc79340d609318a339cf7b85cb542e969d0a,apache/commons-math,master,89.879,0,1,0,0,2427,0,30660,100.0,0.528,0.214,0.098,0.28,0.214
2019-10-28 01:54:45,471d4d60dc21fbccb8c6b4616a00238c245f78f6,apache/commons-math,master,90.183,0,0,0,1,0,0,195,0,0.436,1.0,1.0,0.812,2.0
2019-09-27 18:55:53,6ce50484f627a9ade827d7150f47c41cc7dcc3ef,apache/commons-math,master,90.158,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2019-08-19 11:12:41,a9645dbc0249a3d1e477e0b81821beac3fe4debd,apache/commons-math,master,90.163,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2019-08-14 20:47:56,f78d3157f0048c4d9068aa6ab88e676d96d651ea,apache/commons-math,master,90.163,0,0,0,1,0,0,66,0,0,0,0,0.0,0.0
2019-07-07 01:10:29,69581d83ccf37f6e5008ec876d6370af023a2685,apache/commons-math,master,90.158,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2019-07-07 00:56:23,31e69b220a7ce710cc5cfd5d752228414ce80c88,apache/commons-math,master,90.158,0,0,0,1,0,0,28,0,0,0,0,0.0,0.0
2019-05-16 18:58:28,77a18f00653f35e638fa5b217b224c58b08f8ac0,apache/commons-math,master,90.175,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2019-05-16 14:51:14,005b4b1c28b5e2418874c5f43156ccd85edb367b,apache/commons-math,master,90.182,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
2019-05-07 21:28:56,063713e8755aab8e6847ce0faacd0a5b49d3e1ff,apache/commons-math,master,90.18,0,0,0,1,0,0,3,0,0,0,0,0.0,0.0
2019-04-18 13:20:39,0df313bef62d5fedc18286b80fc93248b5f180fd,apache/commons-math,master,90.182,0,1,0,0,22,0,68,100.0,1.0,1.0,1.0,1.0,1.0
2019-04-16 11:20:29,53d9c7fbfbe9cbd7e11cb872ef87e00462fa3eca,apache/commons-math,master,90.183,0,1,0,0,14,0,9,100.0,0.556,1.0,0.556,0.704,1.0
2019-04-05 13:40:26,286ab7c6dd4c4aae0b0290517ea3508487438d01,apache/commons-math,master,90.177,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2019-02-15 11:18:21,f3719d89ab6a928e8618bbe6a7da8214d9d6eb07,apache/commons-math,master,90.168,0,1,0,0,3,0,0,0,0,0,0,0.0,0.0
2018-12-11 02:17:10,d7d4e4df72cc14998ff82a936e8a8de10931e5af,apache/commons-math,master,90.17,0,0,0,1,0,0,32,0,0,0,0,0.0,0.0
2018-08-29 01:59:08,34bd1707749c71302207fb2fc0559b6ca301d895,apache/commons-math,master,90.025,0,1,0,0,16,0,18,100.0,0.0,1.0,1.0,0.667,1.0
2018-08-29 00:24:22,efb0230063b31d53bd077d9f6a4bb64fcbb9c97f,apache/commons-math,master,90.029,0,0,0,1,0,0,24,0,0.0,1.0,1.0,0.667,2.0
2018-06-12 13:21:52,00a0c6cb866b01c0d48debae0faf884038279144,apache/commons-math,master,89.984,0,1,0,0,12,0,27,100.0,0.182,1.0,1.0,0.727,1.0
2018-06-11 21:40:42,e37de249b1d2a7f9ea6e99332ff05c116006a5bf,apache/commons-math,master,89.991,0,1,0,0,2,0,6,0,0,0,0,0.0,0.0
2018-05-16 15:01:38,3a03e2a6316ac27eb187ee39562bb5977a3c058e,apache/commons-math,master,89.982,0,0,0,1,0,0,6,0,0,0,0,0.0,0.0
